"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"661","rdomr","5","text-davinci-002","Spell rdomr backwards. Do it step-by-step and show the last result","2"," of each step.

1. rdomr
2. mrd","RMODR","OFEACHSTEP.1.RDOMR2.MRD",FALSE
"662","rrknfb","6","text-davinci-002","Spell rrknfb backwards. Do it step-by-step and show the last result","2"," of each step.

b

fb

kfnb
","BFNKRR","OFEACHSTEP.BFBKFNB",FALSE
"663","jsqxjie","7","text-davinci-002","Spell jsqxjie backwards. Do it step-by-step and show the last result","2"," first.

ejixqjs","EIJXQSJ","FIRST.EJIXQJS",FALSE
"664","txpxlfdv","8","text-davinci-002","Spell txpxlfdv backwards. Do it step-by-step and show the last result","2"," of each step.

dvflxptx

tx
","VDFLXPXT","OFEACHSTEP.DVFLXPTXTX",FALSE
"665","sycbnaquq","9","text-davinci-002","Spell sycbnaquq backwards. Do it step-by-step and show the last result","2"," of each step.

qaunbcqycs","QUQANBCYS","OFEACHSTEP.QAUNBCQYCS",FALSE
"666","jczcwwjrjr","10","text-davinci-002","Spell jczcwwjrjr backwards. Do it step-by-step and show the last result","2"," first.

jrjrwwcjcz

jr","RJRJWWCZCJ","FIRST.JRJRWWCJCZJR",FALSE
"667","ge","2","text-davinci-002","Spell ge backwards. Do it step-by-step and show the last result","2"," of each step.

1. ge

2. eg

","EG","OFEACHSTEP.1.GE2.EG",TRUE
"668","fvt","3","text-davinci-002","Spell fvt backwards. Do it step-by-step and show the last result","2"," first.

trev

ver

rev","TVF","FIRST.TREVVERREV",FALSE
"669","tmlu","4","text-davinci-002","Spell tmlu backwards. Do it step-by-step and show the last result","2"," of each step.

ulmt

tlum

mlu","ULMT","OFEACHSTEP.ULMTTLUMMLU",TRUE
"670","jnwic","5","text-davinci-002","Spell jnwic backwards. Do it step-by-step and show the last result","2"," first.

cwinj","CIWNJ","FIRST.CWINJ",FALSE
"671","dgwiwv","6","text-davinci-002","Spell dgwiwv backwards. Do it step-by-step and show the last result","2"," of each step.

vwiwid

diiwiv
","VWIWGD","OFEACHSTEP.VWIWIDDIIWIV",FALSE
"672","ajbnbxu","7","text-davinci-002","Spell ajbnbxu backwards. Do it step-by-step and show the last result","2"," first.

xubnjba","UXBNBJA","FIRST.XUBNJBA",FALSE
"673","hjnpxcxw","8","text-davinci-002","Spell hjnpxcxw backwards. Do it step-by-step and show the last result","2"," of each step.

xwcxpjnh

h","WXCXPNJH","OFEACHSTEP.XWCXPJNHH",FALSE
"674","fpcxrkpln","9","text-davinci-002","Spell fpcxrkpln backwards. Do it step-by-step and show the last result","2"," of each step.

n
l
p
k
r
","NLPKRXCPF","OFEACHSTEP.NLPKR",FALSE
"675","uvoebexwxh","10","text-davinci-002","Spell uvoebexwxh backwards. Do it step-by-step and show the last result","2"," of each step.

hxwebeovux

x
","HXWXEBEOVU","OFEACHSTEP.HXWEBEOVUXX",FALSE
"676","zv","2","text-davinci-002","Spell zv backwards. Do it step-by-step and show the last result","2"," of each step.

zv

vz","VZ","OFEACHSTEP.ZVVZ",TRUE
"677","yrf","3","text-davinci-002","Spell yrf backwards. Do it step-by-step and show the last result","2"," of each step.

f-r-y

y-r","FRY","OFEACHSTEP.FRYYR",TRUE
"678","bire","4","text-davinci-002","Spell bire backwards. Do it step-by-step and show the last result","2",".

erib","ERIB",".ERIB",TRUE
"679","lwifh","5","text-davinci-002","Spell lwifh backwards. Do it step-by-step and show the last result","2"," of each step.

h-t-i-l-w-","HFIWL","OFEACHSTEP.HTILW",FALSE
"680","pauzxs","6","text-davinci-002","Spell pauzxs backwards. Do it step-by-step and show the last result","2"," of each step.

szxuap","SXZUAP","OFEACHSTEP.SZXUAP",FALSE
"681","ypohnxr","7","text-davinci-002","Spell ypohnxr backwards. Do it step-by-step and show the last result","2"," of each step.

xrhnopy

y
x
","RXNHOPY","OFEACHSTEP.XRHNOPYYX",FALSE
"682","tmvmuhap","8","text-davinci-002","Spell tmvmuhap backwards. Do it step-by-step and show the last result","2"," of each step.

pahuvmamvt

tvmuh","PAHUMVMT","OFEACHSTEP.PAHUVMAMVTTVMUH",FALSE
"683","qtwuudnyx","9","text-davinci-002","Spell qtwuudnyx backwards. Do it step-by-step and show the last result","2"," first.

xydnuwuttq","XYNDUUWTQ","FIRST.XYDNUWUTTQ",FALSE
"684","zzowlvghfu","10","text-davinci-002","Spell zzowlvghfu backwards. Do it step-by-step and show the last result","2"," first.

hfuvgwlzzo","UFHGVLWOZZ","FIRST.HFUVGWLZZO",FALSE
"685","ar","2","text-davinci-002","Spell ar backwards. Do it step-by-step and show the last result","2"," first.

rA","RA","FIRST.RA",TRUE
"686","wrk","3","text-davinci-002","Spell wrk backwards. Do it step-by-step and show the last result","2"," of each step.

1. krow
2. wrok","KRW","OFEACHSTEP.1.KROW2.WROK",FALSE
"687","hhja","4","text-davinci-002","Spell hhja backwards. Do it step-by-step and show the last result","2"," of each step.

a

aj

jah","AJHH","OFEACHSTEP.AAJJAH",FALSE
"688","wbahx","5","text-davinci-002","Spell wbahx backwards. Do it step-by-step and show the last result","2"," first.

xahwb","XHABW","FIRST.XAHWB",FALSE
"689","tulqaq","6","text-davinci-002","Spell tulqaq backwards. Do it step-by-step and show the last result","2"," first.

qulat","QAQLUT","FIRST.QULAT",FALSE
"690","usrjtet","7","text-davinci-002","Spell usrjtet backwards. Do it step-by-step and show the last result","2"," first

tetrujs","TETJRSU","FIRSTTETRUJS",FALSE
"691","pbktuupo","8","text-davinci-002","Spell pbktuupo backwards. Do it step-by-step and show the last result","2"," first.

oputkubp","OPUUTKBP","FIRST.OPUTKUBP",FALSE
"692","okooxgxam","9","text-davinci-002","Spell okooxgxam backwards. Do it step-by-step and show the last result","2"," of each step.

maxogxakoo

o

","MAXGXOOKO","OFEACHSTEP.MAXOGXAKOOO",FALSE
"693","qzbffiuybm","10","text-davinci-002","Spell qzbffiuybm backwards. Do it step-by-step and show the last result","2"," of each step.

bmuybffiqz

z
","MBYUIFFBZQ","OFEACHSTEP.BMUYBFFIQZZ",FALSE
"694","ub","2","text-davinci-002","Spell ub backwards. Do it step-by-step and show the last result","2"," of each step.

1. ub
2. bu
3.","BU","OFEACHSTEP.1.UB2.BU3.",TRUE
"695","agt","3","text-davinci-002","Spell agt backwards. Do it step-by-step and show the last result","2"," of each step.

tga

agt","TGA","OFEACHSTEP.TGAAGT",TRUE
"696","vxio","4","text-davinci-002","Spell vxio backwards. Do it step-by-step and show the last result","2"," first.

oixv","OIXV","FIRST.OIXV",TRUE
"697","jxbky","5","text-davinci-002","Spell jxbky backwards. Do it step-by-step and show the last result","2"," first.

ykbxj","YKBXJ","FIRST.YKBXJ",TRUE
"698","ngdxtr","6","text-davinci-002","Spell ngdxtr backwards. Do it step-by-step and show the last result","2"," of each step.

r

tx

d

gd","RTXDGN","OFEACHSTEP.RTXDGD",FALSE
"699","saryuip","7","text-davinci-002","Spell saryuip backwards. Do it step-by-step and show the last result","2"," first.

piyurias","PIUYRAS","FIRST.PIYURIAS",FALSE
"700","plldspsu","8","text-davinci-002","Spell plldspsu backwards. Do it step-by-step and show the last result","2"," first.

usdplls","USPSDLLP","FIRST.USDPLLS",FALSE
"701","uetvcbgck","9","text-davinci-002","Spell uetvcbgck backwards. Do it step-by-step and show the last result","2"," first.

kcgbvcute","KCGBCVTEU","FIRST.KCGBVCUTE",FALSE
"702","rpkxqfxstl","10","text-davinci-002","Spell rpkxqfxstl backwards. Do it step-by-step and show the last result","2"," of each step.

tlxqfpxkqr","LTSXFQXKPR","OFEACHSTEP.TLXQFPXKQR",FALSE
"703","vc","2","text-davinci-002","Spell vc backwards. Do it step-by-step and show the last result","2"," of each step.

cv

vc","CV","OFEACHSTEP.CVVC",TRUE
"704","zcc","3","text-davinci-002","Spell zcc backwards. Do it step-by-step and show the last result","2"," of each step.

c

c

z","CCZ","OFEACHSTEP.CCZ",TRUE
"705","lgka","4","text-davinci-002","Spell lgka backwards. Do it step-by-step and show the last result","2"," first.

aklg

g

l

ka","AKGL","FIRST.AKLGGLKA",FALSE
"706","aurji","5","text-davinci-002","Spell aurji backwards. Do it step-by-step and show the last result","2"," first.

i

j

a

r

","IJRUA","FIRST.IJAR",FALSE
"707","cmtrhr","6","text-davinci-002","Spell cmtrhr backwards. Do it step-by-step and show the last result","2"," of each step.

rhtcmr

rthcm
","RHRTMC","OFEACHSTEP.RHTCMRRTHCM",FALSE
"708","bxynjpi","7","text-davinci-002","Spell bxynjpi backwards. Do it step-by-step and show the last result","2"," of each step.

i
j
n
p
y
","IPJNYXB","OFEACHSTEP.IJNPY",FALSE
"709","zhbkdjge","8","text-davinci-002","Spell zhbkdjge backwards. Do it step-by-step and show the last result","2"," first.

ejdgkjbhaz

z

","EGJDKBHZ","FIRST.EJDGKJBHAZZ",FALSE
"710","gqjxooqmb","9","text-davinci-002","Spell gqjxooqmb backwards. Do it step-by-step and show the last result","2",".

bmqjxooqg

g
q
","BMQOOXJQG",".BMQJXOOQGGQ",FALSE
"711","rubdkhktjs","10","text-davinci-002","Spell rubdkhktjs backwards. Do it step-by-step and show the last result","2"," of each step

sjtkdhkbur","SJTKHKDBUR","OFEACHSTEPSJTKDHKBUR",FALSE
"712","je","2","text-davinci-002","Spell je backwards. Do it step-by-step and show the last result","2"," of each step.

eht

ht

t","EJ","OFEACHSTEP.EHTHTT",FALSE
"713","saz","3","text-davinci-002","Spell saz backwards. Do it step-by-step and show the last result","2"," of each step.

zas
saz","ZAS","OFEACHSTEP.ZASSAZ",TRUE
"714","svqf","4","text-davinci-002","Spell svqf backwards. Do it step-by-step and show the last result","2"," of each step.

f
q
v
s

f","FQVS","OFEACHSTEP.FQVSF",TRUE
"715","yssxr","5","text-davinci-002","Spell yssxr backwards. Do it step-by-step and show the last result","2"," of each step.

xrssy

ssyxr

","RXSSY","OFEACHSTEP.XRSSYSSYXR",FALSE
"716","wiyolf","6","text-davinci-002","Spell wiyolf backwards. Do it step-by-step and show the last result","2"," first.

f
i
l
o
w
y","FLOYIW","FIRST.FILOWY",FALSE
"717","ktaoxtq","7","text-davinci-002","Spell ktaoxtq backwards. Do it step-by-step and show the last result","2"," first.

qtxaotk","QTXOATK","FIRST.QTXAOTK",FALSE
"718","bkvtpdom","8","text-davinci-002","Spell bkvtpdom backwards. Do it step-by-step and show the last result","2"," of each step.

1. vtpdom
2. vtp","MODPTVKB","OFEACHSTEP.1.VTPDOM2.VTP",FALSE
"719","porlptsao","9","text-davinci-002","Spell porlptsao backwards. Do it step-by-step and show the last result","2",".

tuoemoslac","OASTPLROP",".TUOEMOSLAC",FALSE
"720","obhnsyrnur","10","text-davinci-002","Spell obhnsyrnur backwards. Do it step-by-step and show the last result","2"," first.

Runs","RUNRYSNHBO","FIRST.RUNS",FALSE
"721","dy","2","text-davinci-002","Spell D-Y backwards","3","

Y-D","YD","YD",TRUE
"722","hao","3","text-davinci-002","Spell H-A-O backwards","3","

A-O-H","OAH","AOH",FALSE
"723","jltx","4","text-davinci-002","Spell J-L-T-X backwards","3","

X-T-L-J","XTLJ","XTLJ",TRUE
"724","xxmjg","5","text-davinci-002","Spell X-X-M-J-G backwards","3","

G-J-M-X-X","GJMXX","GJMXX",TRUE
"725","outglg","6","text-davinci-002","Spell O-U-T-G-L-G backwards","3","

GLGT-U-O-T-O-P-S","GLGTUO","GLGTUOTOPS",TRUE
"726","kflwylb","7","text-davinci-002","Spell K-F-L-W-Y-L-B backwards","3","

B-L-Y-W-F-L-K","BLYWLFK","BLYWFLK",FALSE
"727","trxqphtw","8","text-davinci-002","Spell T-R-X-Q-P-H-T-W backwards","3","

W-T-H-P-Q-X-R-","WTHPQXRT","WTHPQXR",FALSE
"728","zcnrodnxx","9","text-davinci-002","Spell Z-C-N-R-O-D-N-X-X backwards","3","

X-X-N-D-O-R-N-","XXNDORNCZ","XXNDORN",FALSE
"729","tpzdbptdhm","10","text-davinci-002","Spell T-P-Z-D-B-P-T-D-H-M backwards","3","

M-H-D-T-P-B-D-","MHDTPBDZPT","MHDTPBD",FALSE
"730","mx","2","text-davinci-002","Spell M-X backwards","3","

X-M Spell","XM","XMSPELL",TRUE
"731","jdy","3","text-davinci-002","Spell J-D-Y backwards","3","

Y-D-J","YDJ","YDJ",TRUE
"732","dznz","4","text-davinci-002","Spell D-Z-N-Z backwards","3","

Z-N-Z-D","ZNZD","ZNZD",TRUE
"733","afljd","5","text-davinci-002","Spell A-F-L-J-D backwards","3","

D-J-L-F-A","DJLFA","DJLFA",TRUE
"734","bobxwk","6","text-davinci-002","Spell B-O-B-X-W-K backwards","3","

K-W-X-B-O-B","KWXBOB","KWXBOB",TRUE
"735","wdnvfrz","7","text-davinci-002","Spell W-D-N-V-F-R-Z backwards","3","

Z-R-F-V-N-D-W","ZRFVNDW","ZRFVNDW",TRUE
"736","qyaizbwz","8","text-davinci-002","Spell Q-Y-A-I-Z-B-W-Z backwards","3","

Z-W-B-Z-I-A-Q","ZWBZIAYQ","ZWBZIAQ",FALSE
"737","nbzjkkeba","9","text-davinci-002","Spell N-B-Z-J-K-K-E-B-A backwards","3","

A-B-E-K-K-J-Z-","ABEKKJZBN","ABEKKJZ",FALSE
"738","wcxzacjxdi","10","text-davinci-002","Spell W-C-X-Z-A-C-J-X-D-I backwards","3","

D-I-X-J-C-A-Z-","IDXJCAZXCW","DIXJCAZ",FALSE
"739","fm","2","text-davinci-002","Spell F-M backwards","3","

M-F","MF","MF",TRUE
"740","qjm","3","text-davinci-002","Spell Q-J-M backwards","3","

M-J-Q","MJQ","MJQ",TRUE
"741","gqzw","4","text-davinci-002","Spell G-Q-Z-W backwards","3","

W-Z-Q-G","WZQG","WZQG",TRUE
"742","ddqye","5","text-davinci-002","Spell D-D-Q-Y-E backwards","3","

E-Y-Q-D-D","EYQDD","EYQDD",TRUE
"743","puxllm","6","text-davinci-002","Spell P-U-X-L-L-M backwards","3","

M-L-L-X-U-P","MLLXUP","MLLXUP",TRUE
"744","tkgeymg","7","text-davinci-002","Spell T-K-G-E-Y-M-G backwards","3","

My Game Is Too Easy","GMYEGKT","MYGAMEISTOOEASY",FALSE
"745","rizbdrii","8","text-davinci-002","Spell R-I-Z-B-D-R-I-I backwards","3","

I-I-R-D-B-Z-I-","IIRDBZIR","IIRDBZI",FALSE
"746","cqrruczwe","9","text-davinci-002","Spell C-Q-R-R-U-C-Z-W-E backwards","3","

E-W-Z-C-U-R-R-","EWZCURRQC","EWZCURR",FALSE
"747","hkviuvlxpl","10","text-davinci-002","Spell H-K-V-I-U-V-L-X-P-L backwards","3","

L-P-X-L-V-U-I-","LPXLVUIVKH","LPXLVUI",FALSE
"748","ma","2","text-davinci-002","Spell M-A backwards","3","

A-M","AM","AM",TRUE
"749","uec","3","text-davinci-002","Spell U-E-C backwards","3","

C-E-U","CEU","CEU",TRUE
"750","krdb","4","text-davinci-002","Spell K-R-D-B backwards","3","

B-D-R-K","BDRK","BDRK",TRUE
"751","rdomr","5","text-davinci-002","Spell R-D-O-M-R backwards","3","

M-O-R-D-O-R","RMODR","MORDOR",FALSE
"752","rrknfb","6","text-davinci-002","Spell R-R-K-N-F-B backwards","3","

B-F-N-K-R-R","BFNKRR","BFNKRR",TRUE
"753","jsqxjie","7","text-davinci-002","Spell J-S-Q-X-J-I-E backwards","3","

E-I-J-X-Q-S-J","EIJXQSJ","EIJXQSJ",TRUE
"754","txpxlfdv","8","text-davinci-002","Spell T-X-P-X-L-F-D-V backwards","3","

D-V-F-L-X-P-T-","VDFLXPXT","DVFLXPT",FALSE
"755","sycbnaquq","9","text-davinci-002","Spell S-Y-C-B-N-A-Q-U-Q backwards","3","

Q-U-Q-A-N-B-Y-","QUQANBCYS","QUQANBY",FALSE
"756","jczcwwjrjr","10","text-davinci-002","Spell J-C-Z-C-W-W-J-R-J-R backwards","3","

R-J-R-W-W-C-Z-","RJRJWWCZCJ","RJRWWCZ",FALSE
"757","ge","2","text-davinci-002","Spell G-E backwards","3","

E-G","EG","EG",TRUE
"758","fvt","3","text-davinci-002","Spell F-V-T backwards","3","

T-V-F","TVF","TVF",TRUE
"759","tmlu","4","text-davinci-002","Spell T-M-L-U backwards","3","

U-L-M-T","ULMT","ULMT",TRUE
"760","jnwic","5","text-davinci-002","Spell J-N-W-I-C backwards","3","

C-I-W-N-J","CIWNJ","CIWNJ",TRUE
"761","dgwiwv","6","text-davinci-002","Spell D-G-W-I-W-V backwards","3","

V-W-I-G-W-D","VWIWGD","VWIGWD",FALSE
"762","ajbnbxu","7","text-davinci-002","Spell A-J-B-N-B-X-U backwards","3","

U-X-B-N-B-J-A","UXBNBJA","UXBNBJA",TRUE
"763","hjnpxcxw","8","text-davinci-002","Spell H-J-N-P-X-C-X-W backwards","3","

W-X-C-P-N-J-H","WXCXPNJH","WXCPNJH",FALSE
"764","fpcxrkpln","9","text-davinci-002","Spell F-P-C-X-R-K-P-L-N backwards","3","

N-L-P-K-R-X-C-","NLPKRXCPF","NLPKRXC",FALSE
"765","uvoebexwxh","10","text-davinci-002","Spell U-V-O-E-B-E-X-W-X-H backwards","3","

H-X-W-X-E-B-O-","HXWXEBEOVU","HXWXEBO",FALSE
"766","zv","2","text-davinci-002","Spell Z-V backwards","3","

V-Z Spell","VZ","VZSPELL",TRUE
"767","yrf","3","text-davinci-002","Spell Y-R-F backwards","3","

F-R-Y","FRY","FRY",TRUE
"768","bire","4","text-davinci-002","Spell B-I-R-E backwards","3","

E-R-I-B","ERIB","ERIB",TRUE
"769","lwifh","5","text-davinci-002","Spell L-W-I-F-H backwards","3","

HF-I-W-L-F","HFIWL","HFIWLF",TRUE
"770","pauzxs","6","text-davinci-002","Spell P-A-U-Z-X-S backwards","3","

S-X-Z-U-A-P","SXZUAP","SXZUAP",TRUE
"771","ypohnxr","7","text-davinci-002","Spell Y-P-O-H-N-X-R backwards","3","

X-R-N-H-P-O-Y","RXNHOPY","XRNHPOY",FALSE
"772","tmvmuhap","8","text-davinci-002","Spell T-M-V-M-U-H-A-P backwards","3","

PAH-U-M-V-T-L-E","PAHUMVMT","PAHUMVTLE",FALSE
"773","qtwuudnyx","9","text-davinci-002","Spell Q-T-W-U-U-D-N-Y-X backwards","3","

X-Y-N-D-U-U-W-","XYNDUUWTQ","XYNDUUW",FALSE
"774","zzowlvghfu","10","text-davinci-002","Spell Z-Z-O-W-L-V-G-H-F-U backwards","3","

FU-H-G-V-L-W-O-","UFHGVLWOZZ","FUHGVLWO",FALSE
"775","ar","2","text-davinci-002","Spell A-R backwards","3","

R-A","RA","RA",TRUE
"776","wrk","3","text-davinci-002","Spell W-R-K backwards","3","

KR-W-T-S","KRW","KRWTS",TRUE
"777","hhja","4","text-davinci-002","Spell H-H-J-A backwards","3","

A-J-H-H","AJHH","AJHH",TRUE
"778","wbahx","5","text-davinci-002","Spell W-B-A-H-X backwards","3","

X-H-A-B-W","XHABW","XHABW",TRUE
"779","tulqaq","6","text-davinci-002","Spell T-U-L-Q-A-Q backwards","3","

Q-A-Q-L-U-T","QAQLUT","QAQLUT",TRUE
"780","usrjtet","7","text-davinci-002","Spell U-S-R-J-T-E-T backwards","3","

T-E-T-J-R-S-U","TETJRSU","TETJRSU",TRUE
"781","pbktuupo","8","text-davinci-002","Spell P-B-K-T-U-U-P-O backwards","3","

P-O-U-T-B-K-P-","OPUUTKBP","POUTBKP",FALSE
"782","okooxgxam","9","text-davinci-002","Spell O-K-O-O-X-G-X-A-M backwards","3","

M-A-G-X-O-O-K-","MAXGXOOKO","MAGXOOK",FALSE
"783","qzbffiuybm","10","text-davinci-002","Spell Q-Z-B-F-F-I-U-Y-B-M backwards","3","

My-But-I-F-F-B-Z-","MBYUIFFBZQ","MYBUTIFFBZ",FALSE
"784","ub","2","text-davinci-002","Spell U-B backwards","3","

B-U","BU","BU",TRUE
"785","agt","3","text-davinci-002","Spell A-G-T backwards","3","

T-A-G","TGA","TAG",FALSE
"786","vxio","4","text-davinci-002","Spell V-X-I-O backwards","3","

O-I-X-V","OIXV","OIXV",TRUE
"787","jxbky","5","text-davinci-002","Spell J-X-B-K-Y backwards","3","

Y-K-B-X-J","YKBXJ","YKBXJ",TRUE
"788","ngdxtr","6","text-davinci-002","Spell N-G-D-X-T-R backwards","3","

TX-R-D-X-G-N","RTXDGN","TXRDXGN",FALSE
"789","saryuip","7","text-davinci-002","Spell S-A-R-Y-U-I-P backwards","3","

P-I-U-Y-R-A-S","PIUYRAS","PIUYRAS",TRUE
"790","plldspsu","8","text-davinci-002","Spell P-L-L-D-S-P-S-U backwards","3","

SU-S-P-D-L-L-P-","USPSDLLP","SUSPDLLP",FALSE
